"x";"y";"ECa";"optional"
"397";648617.25;6132563.5;10.28768;TRUE
"398";648617.3125;6132574;11.76787;TRUE
"399";648617.4375;6132573;11.69086;TRUE
"400";648617.6875;6132572;11.861;TRUE
"401";648617.4375;6132571;11.34709;TRUE
"402";648617.1875;6132570;11.16656;TRUE
"403";648617.875;6132569;10.58685;TRUE
"404";648618.0625;6132568.5;10.27322;TRUE
"405";648618.125;6132567.5;9.924;TRUE
"406";648617.9375;6132566.5;10.11862;TRUE
"407";648618.25;6132565.5;10.26231;TRUE
"408";648617.8125;6132564;10.43748;TRUE
"409";648615.1875;6132575.5;11.73146;TRUE
"410";648614.25;6132576;12.14765;TRUE
"411";648613.3125;6132576;12.95512;TRUE
"412";648612.3125;6132576.5;14.11509;TRUE
"413";648611.375;6132576.5;15.20741;TRUE
"414";648616.1875;6132575.5;11.41402;TRUE
"415";648610.375;6132577;15.96071;TRUE
"416";648609.4375;6132577;17.4031;TRUE
"417";648617.125;6132575;11.44714;TRUE
"418";648608.5;6132577.5;18.0791;TRUE
"419";648607.5;6132577.5;18.54925;TRUE
"420";648606.5625;6132578;18.78267;TRUE
"421";648604.8125;6132577.5;19.84827;TRUE
"422";648603.9375;6132577;20.79199;TRUE
"423";648603.3125;6132576;21.32849;TRUE
"424";648602.0625;6132575.5;22.27026;TRUE
"425";648599.9375;6132574;19.11687;TRUE
"426";648600.4375;6132575;21.33833;TRUE
"427";648601.125;6132575.5;22.45323;TRUE
"428";648599.5625;6132574;18.66867;TRUE
"429";648598.625;6132573;16.40333;TRUE
"430";648597.8125;6132572.5;16.2585;TRUE
"431";648596.9375;6132571;15.23811;TRUE
"432";648605.5625;6132578;19.09001;TRUE
"433";648596.0625;6132568;13.36164;TRUE
"434";648595.25;6132568;13.08527;TRUE
"435";648594.375;6132565.5;12.42833;TRUE
"436";648594.25;6132564.5;12.12805;TRUE
"437";648594;6132562.5;11.80057;TRUE
"438";648594.125;6132562;11.88466;TRUE
"439";648594.9375;6132560.5;12.50515;TRUE
"440";648593.9375;6132561;12.23867;TRUE
"441";648595;6132559;13.15959;TRUE
"442";648598.25;6132556.5;17.91426;TRUE
"443";648597.6875;6132556.5;16.35739;TRUE
"444";648597.3125;6132556.5;15.99151;TRUE
"445";648596.375;6132557;15.33953;TRUE
"446";648595.375;6132557;14.76057;TRUE
"447";648596.5;6132570.5;14.83254;TRUE
"448";648596.25;6132570;14.46851;TRUE
"449";648596.0625;6132569.5;14.13649;TRUE
"450";648617.125;6132563;10.23148;TRUE
